CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Combined_Score,RFM_Score_Label,Customer_Segment,Cluster,churn_prediction,churn_probability
17536,56,2,158.38,3,3,1,7,3-3-1,Fading Customers,1,0,0.2919
17539,264,3,899.19,1,4,4,9,1-4-4,Dormant Spenders,1,1,0.9572
17540,19,4,708.1,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.0049
17541,145,1,80.06,2,2,1,5,2-2-1,Fading Customers,1,1,0.6219
17542,277,2,170.1,1,3,2,6,1-3-2,Occasional Browsers,1,1,0.7479
17543,185,1,111.55,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9735
17544,26,3,679.07,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.007
17545,26,3,446.84,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0071
17547,11,2,497.25,5,3,3,11,5-3-3,Loyal Mid-Tier,0,0,0.002
17548,14,3,362.16,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0083
17550,33,6,1334.3,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0041
17552,8,9,1712.74,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0063
17555,61,3,557.48,3,4,3,10,3-4-3,Loyal Mid-Tier,1,0,0.0381
17556,15,1,142.77,5,2,1,8,5-2-1,Promising Newcomers,1,0,0.0134
17558,29,1,44.52,4,2,1,7,4-2-1,Promising Newcomers,1,0,0.0219
17559,148,1,117.22,2,2,1,5,2-2-1,Fading Customers,1,1,0.5162
17560,31,4,163.3,4,4,2,10,4-4-2,Occasional Browsers,1,0,0.126
17561,26,3,474.15,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0023
17563,214,2,379.63,1,3,3,7,1-3-3,Occasional Browsers,1,1,0.8866
17565,222,1,115.38,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9764
17567,8,2,820.3,5,3,4,12,5-3-4,Loyal Mid-Tier,0,0,0.0052
17568,269,1,335.45,1,2,3,6,1-2-3,Occasional Browsers,1,1,0.8851
17571,178,1,155.59,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.961
17572,9,5,365.76,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0023
17575,303,1,20.4,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9866
17576,1,22,3787.67,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0023
17577,281,2,348.75,1,3,3,7,1-3-3,Occasional Browsers,1,1,0.8825
17578,110,6,676.82,2,5,4,11,2-5-4,Dormant Spenders,0,1,0.9435
17579,214,1,201.48,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9761
17580,12,2,312.55,5,3,3,11,5-3-3,Loyal Mid-Tier,1,0,0.0882
17581,8,20,5621.79,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0023
17582,82,4,524.63,2,4,3,9,2-4-3,Occasional Browsers,1,1,0.6804
17583,196,1,135.95,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9751
17584,103,4,836.25,2,4,4,10,2-4-4,Dormant Spenders,0,0,0.3076
17585,81,3,668.77,2,4,4,10,2-4-4,Dormant Spenders,1,1,0.8422
17586,255,1,84.9,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9834
17587,264,1,135.31,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9725
17588,32,4,476.25,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0071
17589,21,14,8728.53,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0083
17591,3,2,276.25,5,3,2,10,5-3-2,Occasional Browsers,0,0,0.0091
17592,374,1,148.3,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9804
17593,45,6,3049.11,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0021
17594,85,2,796.5,2,3,4,9,2-3-4,Fading Customers,1,1,0.5158
17596,4,7,1166.78,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.002
17597,54,4,990.13,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0052
17598,17,1,95.58,4,2,1,7,4-2-1,Promising Newcomers,1,0,0.0153
17599,113,1,52.05,2,2,1,5,2-2-1,Fading Customers,1,1,0.9229
17601,16,1,193.77,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0257
17602,108,8,1730.3,2,5,5,12,2-5-5,Dormant Spenders,0,1,0.9411
17603,253,3,982.18,1,4,4,9,1-4-4,Dormant Spenders,1,1,0.9843
17604,58,4,586.88,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0054
17605,226,1,92.75,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9823
17606,373,1,87.3,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9857
17607,12,1,308.31,5,2,2,9,5-2-2,Promising Newcomers,1,0,0.0186
17608,85,2,296.07,2,3,2,7,2-3-2,Fading Customers,1,0,0.3792
17609,38,6,569.92,3,5,3,11,3-5-3,Loyal Mid-Tier,0,0,0.0091
17610,176,5,1325.14,2,4,5,11,2-4-5,Dormant Spenders,0,1,0.9213
17611,57,13,3805.58,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0021
17612,15,12,2682.99,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0022
17615,23,3,270.2,4,4,2,10,4-4-2,Occasional Browsers,1,1,0.7326
17617,194,1,338.69,1,2,3,6,1-2-3,Occasional Browsers,1,1,0.8876
17618,19,8,2322.54,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0023
17621,53,2,377.04,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0679
17622,233,2,608.67,1,3,4,8,1-3-4,Dormant Spenders,1,1,0.9607
17623,45,6,1014.52,3,5,4,12,3-5-4,Loyal Mid-Tier,0,0,0.0024
17624,73,2,647.05,2,3,4,9,2-3-4,Fading Customers,1,0,0.0443
17625,82,4,3266.24,2,4,5,11,2-4-5,Dormant Spenders,0,0,0.1705
17626,238,1,234.1,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9806
17627,114,1,67.3,2,2,1,5,2-2-1,Fading Customers,1,1,0.8785
17629,24,2,427.95,4,3,3,10,4-3-3,Loyal Mid-Tier,1,0,0.0724
17631,10,4,438.96,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0019
17633,16,2,364.6,4,3,3,10,4-3-3,Loyal Mid-Tier,1,0,0.0606
17635,60,3,1023.6,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0054
17639,23,5,399.72,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0097
17640,15,5,703.98,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0069
17642,65,3,869.96,3,4,4,11,3-4-4,Loyal Mid-Tier,1,0,0.0038
17643,9,2,348.15,5,3,3,11,5-3-3,Loyal Mid-Tier,0,0,0.0069
17644,30,9,2426.07,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0041
17646,1,10,1767.98,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0022
17647,305,2,47.7,1,3,1,5,1-3-1,Occasional Browsers,1,1,0.6739
17648,21,1,344.37,4,2,3,9,4-2-3,Promising Newcomers,1,0,0.0179
17649,105,2,605.0,2,3,4,9,2-3-4,Fading Customers,1,1,0.7831
17651,134,6,1324.72,2,5,5,12,2-5-5,Dormant Spenders,0,1,0.9306
17655,2,3,329.74,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0076
17657,66,1,126.0,3,2,1,6,3-2-1,Fading Customers,1,0,0.4616
17659,8,3,670.68,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0069
17660,373,1,145.02,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.976
17662,297,2,199.92,1,3,2,6,1-3-2,Occasional Browsers,1,1,0.7915
17663,53,9,1978.61,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0085
17664,110,2,522.44,2,3,3,8,2-3-3,Fading Customers,1,1,0.7587
17665,129,1,260.7,2,2,2,6,2-2-2,Fading Customers,1,1,0.5201
17666,113,3,123.3,2,4,1,7,2-4-1,Occasional Browsers,1,1,0.8127
17667,71,4,1417.45,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.005
17669,98,3,825.69,2,4,4,10,2-4-4,Dormant Spenders,1,1,0.9791
17671,1,2,645.4,5,3,4,12,5-3-4,Loyal Mid-Tier,0,0,0.0081
17672,53,4,1299.39,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.0058
17673,11,6,1817.84,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0071
17674,4,1,45.78,5,2,1,8,5-2-1,Promising Newcomers,1,0,0.0187
17675,3,34,4598.82,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0022
17676,2,5,1268.8,5,4,5,14,5-4-5,High-Value Regulars,0,0,0.0063
17677,4,22,3836.34,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0023
17678,239,1,183.9,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9682
17679,157,5,789.36,2,4,4,10,2-4-4,Dormant Spenders,0,1,0.7231
17680,19,2,153.3,4,3,1,8,4-3-1,Occasional Browsers,1,1,0.5156
17681,318,1,105.0,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9797
17682,4,6,1784.8,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0031
17683,21,3,552.39,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0059
17685,8,6,871.9,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.002
17686,59,2,2050.65,3,3,5,11,3-3-5,Loyal Mid-Tier,0,0,0.0213
17687,56,1,381.68,3,2,3,8,3-2-3,Fading Customers,1,1,0.5485
17688,29,1,256.5,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0237
17689,24,2,310.78,4,3,2,9,4-3-2,Occasional Browsers,1,1,0.6595
17690,2,8,1523.9,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0023
17691,4,3,389.85,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0046
17692,32,8,1858.69,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0081
17694,147,2,718.47,2,3,4,9,2-3-4,Fading Customers,1,1,0.7757
17695,30,3,188.1,4,4,2,10,4-4-2,Occasional Browsers,1,0,0.0433
17696,18,19,3191.24,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0026
17699,112,2,266.05,2,3,2,7,2-3-2,Fading Customers,1,1,0.7646
17700,17,10,2850.62,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0019
17702,19,2,1088.12,4,3,4,11,4-3-4,Loyal Mid-Tier,0,0,0.0052
17703,54,1,272.7,3,2,2,7,3-2-2,Fading Customers,1,0,0.4157
17705,91,2,187.7,2,3,2,7,2-3-2,Fading Customers,1,1,0.8518
17706,2,17,5504.6,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0022
17707,12,6,194.7,5,5,2,12,5-5-2,Occasional Browsers,0,0,0.0159
17708,38,2,569.85,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0795
17709,106,4,367.36,2,4,3,9,2-4-3,Occasional Browsers,1,1,0.9264
17710,59,1,200.36,3,2,2,7,3-2-2,Fading Customers,1,1,0.5266
17713,18,4,1049.04,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.005
17714,60,4,904.17,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0073
17716,32,11,4980.77,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0018
17717,57,1,261.62,3,2,2,7,3-2-2,Fading Customers,1,0,0.437
17718,280,1,247.63,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9795
17720,15,6,905.15,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0068
17721,295,1,189.61,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9733
17722,2,2,1467.77,5,3,5,13,5-3-5,Loyal Mid-Tier,0,0,0.0131
17726,31,7,993.91,4,5,4,13,4-5-4,High-Value Regulars,0,0,0.0022
17728,40,2,1132.25,3,3,4,10,3-3-4,Loyal Mid-Tier,0,0,0.0078
17729,232,1,421.7,1,2,3,6,1-2-3,Occasional Browsers,1,1,0.8844
17730,18,6,895.06,4,5,4,13,4-5-4,High-Value Regulars,0,0,0.0082
17731,257,2,421.18,1,3,3,7,1-3-3,Occasional Browsers,1,1,0.9144
17732,8,8,1661.97,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0095
17734,161,3,574.59,2,4,3,9,2-4-3,Occasional Browsers,1,1,0.9243
17735,3,8,3093.02,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0079
17738,31,9,1997.41,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.006
17739,10,11,984.9,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0027
17740,277,2,110.7,1,3,1,5,1-3-1,Occasional Browsers,1,1,0.8434
17741,42,2,69.9,3,3,1,7,3-3-1,Fading Customers,1,0,0.3387
17742,64,9,711.7,3,5,4,12,3-5-4,Loyal Mid-Tier,0,0,0.0023
17744,16,1,164.94,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0205
17745,113,2,267.09,2,3,2,7,2-3-2,Fading Customers,1,1,0.7524
17746,107,3,361.52,2,4,3,9,2-4-3,Occasional Browsers,1,1,0.8866
17748,163,1,204.65,2,2,2,6,2-2-2,Fading Customers,1,1,0.5861
17749,182,1,263.76,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9835
17751,57,1,122.69,3,2,1,6,3-2-1,Fading Customers,1,0,0.3218
17753,100,4,220.56,2,4,2,8,2-4-2,Occasional Browsers,1,1,0.6849
17754,122,6,917.73,2,5,4,11,2-5-4,Dormant Spenders,0,1,0.6582
17756,11,3,627.24,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0061
17757,4,28,2808.73,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0024
17758,63,4,1200.96,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0069
17759,29,2,344.36,4,3,3,10,4-3-3,Loyal Mid-Tier,1,0,0.0467
17760,9,5,379.38,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0034
17762,92,1,117.15,2,2,1,5,2-2-1,Fading Customers,1,1,0.5942
17763,289,3,61.2,1,4,1,6,1-4-1,Occasional Browsers,1,1,0.8434
17764,38,3,511.11,3,4,3,10,3-4-3,Loyal Mid-Tier,1,0,0.0072
17765,84,1,99.47,2,2,1,5,2-2-1,Fading Customers,1,0,0.4531
17766,17,2,265.81,4,3,2,9,4-3-2,Occasional Browsers,1,1,0.597
17767,46,1,141.85,3,2,1,6,3-2-1,Fading Customers,1,0,0.2844
17768,23,3,725.88,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.0016
17769,19,7,2119.85,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0022
17771,72,2,87.8,2,3,1,6,2-3-1,Fading Customers,1,0,0.4837
17772,28,1,142.15,4,2,1,7,4-2-1,Promising Newcomers,1,0,0.0117
17773,150,2,469.57,2,3,3,8,2-3-3,Fading Customers,1,1,0.7134
17774,33,5,1572.63,4,4,5,13,4-4-5,High-Value Regulars,0,0,0.0047
17776,22,2,266.66,4,3,2,9,4-3-2,Occasional Browsers,1,0,0.0245
17778,297,1,72.9,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9886
17780,303,3,294.96,1,4,2,7,1-4-2,Occasional Browsers,1,1,0.7819
17782,18,2,483.34,4,3,3,10,4-3-3,Loyal Mid-Tier,1,0,0.0727
17783,148,1,82.99,2,2,1,5,2-2-1,Fading Customers,1,1,0.6341
17784,186,1,84.99,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9867
17785,81,2,178.49,2,3,2,7,2-3-2,Fading Customers,1,1,0.6586
17787,7,1,490.23,5,2,3,10,5-2-3,Promising Newcomers,1,0,0.0259
17789,297,1,154.25,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9737
17790,14,6,567.11,5,5,3,13,5-5-3,Loyal Mid-Tier,0,0,0.0094
17792,103,2,300.8,2,3,2,7,2-3-2,Fading Customers,1,0,0.4154
17794,322,2,102.3,1,3,1,5,1-3-1,Occasional Browsers,1,1,0.8137
17796,5,4,527.39,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0076
17797,31,5,958.89,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.002
17798,217,1,178.07,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9632
17799,25,9,2736.57,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0023
17801,87,3,726.35,2,4,4,10,2-4-4,Dormant Spenders,1,0,0.434
17802,8,8,2736.86,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0018
17803,28,1,171.91,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0152
17804,12,3,333.89,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0018
17807,31,3,379.37,4,4,3,11,4-4-3,Loyal Mid-Tier,1,0,0.0063
17808,184,3,159.95,1,4,1,6,1-4-1,Occasional Browsers,1,1,0.8764
17809,7,6,296.55,5,5,2,12,5-5-2,Occasional Browsers,0,0,0.0122
17810,304,2,283.66,1,3,2,6,1-3-2,Occasional Browsers,1,1,0.6612
17811,10,8,1435.68,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0085
17812,4,4,343.08,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0067
17814,11,2,1252.15,5,3,5,13,5-3-5,Loyal Mid-Tier,0,0,0.0154
17815,29,1,159.6,4,2,1,7,4-2-1,Promising Newcomers,1,0,0.0144
17816,1,3,75.76,5,4,1,10,5-4-1,Occasional Browsers,0,0,0.0127
17817,14,3,384.02,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0077
17818,373,1,124.78,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.965
17819,7,5,315.19,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0021
17820,10,1,106.24,5,2,1,8,5-2-1,Promising Newcomers,1,0,0.0132
17822,56,5,969.39,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0086
17823,57,2,380.45,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0583
17825,234,4,404.36,1,4,3,8,1-4-3,Occasional Browsers,1,1,0.8814
17826,10,1,125.39,5,2,1,8,5-2-1,Promising Newcomers,1,0,0.0122
17827,257,1,382.54,1,2,3,6,1-2-3,Occasional Browsers,1,1,0.8808
17829,60,3,2204.08,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.0115
17833,359,1,320.56,1,2,3,6,1-2-3,Occasional Browsers,1,1,0.9088
17834,50,2,329.17,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0533
17838,1,8,1886.21,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.005
17840,79,1,165.95,2,2,2,6,2-2-2,Fading Customers,1,0,0.3909
17841,1,89,19551.04,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0022
17842,238,1,228.15,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.977
17843,47,1,114.92,3,2,1,6,3-2-1,Fading Customers,1,0,0.4307
17845,191,4,461.35,1,4,3,8,1-4-3,Occasional Browsers,1,1,0.9332
17847,151,2,36.37,2,3,1,6,2-3-1,Fading Customers,1,1,0.8254
17848,53,15,577.28,3,5,3,11,3-5-3,Loyal Mid-Tier,0,0,0.0047
17849,116,3,154.16,2,4,1,7,2-4-1,Occasional Browsers,1,1,0.8337
17850,8,155,41257.56,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0025
17851,58,6,1268.35,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0024
17852,24,3,456.92,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0022
17853,43,3,1124.73,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0019
17854,98,4,583.67,2,4,4,10,2-4-4,Dormant Spenders,1,1,0.8134
17855,8,1,199.02,5,2,2,9,5-2-2,Promising Newcomers,1,0,0.0223
17858,5,12,1255.27,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0023
17860,4,4,571.7,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0021
17861,21,10,1928.57,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.002
17862,21,3,418.09,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0067
17863,5,7,1517.82,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0021
17864,21,2,258.24,4,3,2,9,4-3-2,Occasional Browsers,1,1,0.6214
17865,11,25,8191.14,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0021
17866,120,2,144.0,2,3,1,6,2-3-1,Fading Customers,1,1,0.6078
17867,46,6,168.45,3,5,2,10,3-5-2,Occasional Browsers,1,0,0.0547
17868,22,1,207.25,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0177
17869,4,3,271.05,5,4,2,11,5-4-2,Occasional Browsers,0,0,0.0862
17871,33,4,522.09,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0022
17872,17,1,160.27,4,2,1,7,4-2-1,Promising Newcomers,1,0,0.011
17873,9,11,1393.9,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0023
17875,324,1,167.1,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9841
17878,31,2,608.16,4,3,4,11,4-3-4,Loyal Mid-Tier,1,0,0.0491
17880,275,2,321.0,1,3,3,7,1-3-3,Occasional Browsers,1,1,0.907
17882,15,2,230.26,5,3,2,10,5-3-2,Occasional Browsers,1,1,0.6223
17883,175,3,175.78,2,4,2,8,2-4-2,Occasional Browsers,1,1,0.876
17884,4,17,1854.37,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0022
17886,73,3,212.68,2,4,2,8,2-4-2,Occasional Browsers,1,1,0.7227
17888,10,14,645.22,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0039
17889,10,5,495.95,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0064
17894,2,10,1204.74,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0092
17897,3,8,1022.73,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0084
17898,88,2,68.77,2,3,1,6,2-3-1,Fading Customers,1,0,0.4921
17901,157,1,30.0,2,2,1,5,2-2-1,Fading Customers,1,1,0.8596
17902,182,1,108.04,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9835
17903,30,1,331.74,4,2,3,9,4-2-3,Promising Newcomers,1,0,0.0438
17905,9,10,583.45,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0024
17907,276,1,80.08,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9839
17908,9,5,902.03,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0019
17909,373,1,77.4,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9843
17910,362,1,245.8,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.98
17912,11,1,64.49,5,2,1,8,5-2-1,Promising Newcomers,1,0,0.0193
17913,36,12,2631.55,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0022
17915,187,1,163.85,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9807
17916,264,2,22.99,1,3,1,5,1-3-1,Occasional Browsers,1,1,0.7575
17918,136,3,172.23,2,4,2,8,2-4-2,Occasional Browsers,1,1,0.8416
17919,74,1,162.72,2,2,2,6,2-2-2,Fading Customers,1,0,0.3067
17920,4,38,7546.59,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0021
17921,15,6,1280.23,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0138
17922,179,1,92.9,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9836
17926,80,3,372.6,2,4,3,9,2-4-3,Occasional Browsers,1,1,0.8262
17927,357,1,147.6,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9694
17928,207,1,46.2,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9879
17930,29,7,340.58,4,5,3,12,4-5-3,Loyal Mid-Tier,0,0,0.0096
17931,33,12,1521.24,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0075
17933,268,1,114.69,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9834
17934,42,1,327.9,3,2,3,8,3-2-3,Fading Customers,1,1,0.5899
17935,36,4,273.95,4,4,2,10,4-4-2,Occasional Browsers,1,0,0.0356
17938,56,1,128.39,3,2,1,6,3-2-1,Fading Customers,1,0,0.3819
17944,59,1,67.04,3,2,1,6,3-2-1,Fading Customers,1,0,0.4005
17945,332,3,279.1,1,4,2,7,1-4-2,Occasional Browsers,1,1,0.6367
17950,1,6,678.66,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0023
17951,9,2,53.1,5,3,1,9,5-3-1,Occasional Browsers,1,0,0.4597
17952,14,4,476.31,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0063
17953,176,1,133.67,2,2,1,5,2-2-1,Fading Customers,1,1,0.6003
17954,7,8,1379.68,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.002
17955,301,1,25.0,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.981
17958,364,1,156.32,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9789
17960,158,2,53.35,2,3,1,6,2-3-1,Fading Customers,1,1,0.9088
17961,8,58,1436.2,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0039
17962,185,3,519.94,1,4,3,8,1-4-3,Occasional Browsers,1,1,0.8746
17963,107,4,451.51,2,4,3,9,2-4-3,Occasional Browsers,1,1,0.7594
17964,8,1,163.0,5,2,2,9,5-2-2,Promising Newcomers,1,0,0.0187
17965,1,17,3555.48,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0022
17966,227,4,318.47,1,4,3,8,1-4-3,Occasional Browsers,1,1,0.9078
17967,7,2,185.62,5,3,2,10,5-3-2,Occasional Browsers,1,1,0.5842
17968,9,4,442.09,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0065
17969,138,18,1305.98,2,5,5,12,2-5-5,Dormant Spenders,0,1,0.9229
17971,184,1,146.04,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9794
17974,17,3,811.43,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.008
17975,2,12,1393.77,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0116
17976,8,1,282.64,5,2,2,9,5-2-2,Promising Newcomers,1,0,0.0239
17977,36,1,744.03,4,2,4,10,4-2-4,Promising Newcomers,1,0,0.0193
17978,1,4,451.06,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0022
17980,29,1,175.77,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0181
17981,46,1,160.02,3,2,1,6,3-2-1,Fading Customers,1,0,0.327
17982,316,1,127.74,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9622
17983,31,1,116.76,4,2,1,7,4-2-1,Promising Newcomers,1,0,0.0131
17984,28,4,837.01,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.002
17987,12,4,565.51,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0054
17988,123,7,241.87,2,5,2,9,2-5-2,Occasional Browsers,1,1,0.7317
17989,15,1,185.85,5,2,2,9,5-2-2,Promising Newcomers,1,0,0.0181
17990,16,3,405.52,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0024
17991,227,1,164.3,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9823
17992,25,1,225.33,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0209
