CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Combined_Score,RFM_Score_Label,Customer_Segment
17352,332,1,36.25,1,2,1,4,1-2-1,Disengaged Low-Value
17354,64,2,358.67,3,3,3,9,3-3-3,Loyal Mid-Tier
17355,22,1,153.09,4,2,1,7,4-2-1,Promising Newcomers
17356,190,4,609.49,1,4,4,9,1-4-4,Dormant Spenders
17358,12,3,407.85,5,4,3,12,5-4-3,Loyal Mid-Tier
17359,284,1,133.9,1,2,1,4,1-2-1,Disengaged Low-Value
17360,21,3,429.52,4,4,3,11,4-4-3,Loyal Mid-Tier
17361,312,2,260.59,1,3,2,6,1-3-2,Occasional Browsers
17362,36,5,598.06,4,4,4,12,4-4-4,High-Value Regulars
17363,31,3,329.76,4,4,3,11,4-4-3,Loyal Mid-Tier
17364,12,16,5274.67,5,5,5,15,5-5-5,High-Value Regulars
17365,23,6,2771.26,4,5,5,14,4-5-5,High-Value Regulars
17366,68,2,685.22,3,3,4,10,3-3-4,Loyal Mid-Tier
17368,11,5,424.65,5,4,3,12,5-4-3,Loyal Mid-Tier
17371,259,3,219.97,1,4,2,7,1-4-2,Occasional Browsers
17372,17,19,2129.74,4,5,5,14,4-5-5,High-Value Regulars
17373,54,3,422.48,3,4,3,10,3-4-3,Loyal Mid-Tier
17374,31,1,104.14,4,2,1,7,4-2-1,Promising Newcomers
17375,67,1,244.55,3,2,2,7,3-2-2,Fading Customers
17376,40,2,210.64,3,3,2,8,3-3-2,Fading Customers
17377,1,59,9191.31,5,5,5,15,5-5-5,High-Value Regulars
17380,70,3,72.6,3,4,1,8,3-4-1,Occasional Browsers
17382,86,3,103.2,2,4,1,7,2-4-1,Occasional Browsers
17383,89,1,1.25,2,2,1,5,2-2-1,Fading Customers
17384,103,1,28.35,2,2,1,5,2-2-1,Fading Customers
17386,21,1,88.0,4,2,1,7,4-2-1,Promising Newcomers
17388,56,4,196.6,3,4,2,9,3-4-2,Occasional Browsers
17389,10,17,935.24,5,5,4,14,5-5-4,High-Value Regulars
17390,56,1,32.3,3,2,1,6,3-2-1,Fading Customers
17392,86,1,89.2,2,2,1,5,2-2-1,Fading Customers
17393,46,2,209.73,3,3,2,8,3-3-2,Fading Customers
17395,144,1,52.5,2,2,1,5,2-2-1,Fading Customers
17396,53,2,143.4,3,3,1,7,3-3-1,Fading Customers
17397,52,1,320.27,3,2,3,8,3-2-3,Fading Customers
17400,217,3,2125.26,1,4,5,10,1-4-5,Dormant Spenders
17401,177,1,90.45,2,2,1,5,2-2-1,Fading Customers
17402,5,10,670.18,5,5,4,14,5-5-4,High-Value Regulars
17403,86,1,76.25,2,2,1,5,2-2-1,Fading Customers
17404,63,4,118.6,3,4,1,8,3-4-1,Occasional Browsers
17406,2,8,1693.71,5,5,5,15,5-5-5,High-Value Regulars
17407,47,1,419.4,3,2,3,8,3-2-3,Fading Customers
17408,150,1,47.7,2,2,1,5,2-2-1,Fading Customers
17409,57,7,714.45,3,5,4,12,3-5-4,Loyal Mid-Tier
17411,22,2,499.8,4,3,3,10,4-3-3,Loyal Mid-Tier
17412,8,10,2173.18,5,5,5,15,5-5-5,High-Value Regulars
17413,40,1,131.1,3,2,1,6,3-2-1,Fading Customers
17414,59,2,56.0,3,3,1,7,3-3-1,Fading Customers
17416,29,15,5385.15,4,5,5,14,4-5-5,High-Value Regulars
17417,184,1,156.23,1,2,1,4,1-2-1,Disengaged Low-Value
17418,23,1,166.28,4,2,2,8,4-2-2,Promising Newcomers
17419,3,8,1449.54,5,5,5,15,5-5-5,High-Value Regulars
17420,9,4,432.75,5,4,3,12,5-4-3,Loyal Mid-Tier
17421,22,3,844.35,4,4,4,12,4-4-4,High-Value Regulars
17422,17,5,1251.67,4,4,5,13,4-4-5,High-Value Regulars
17423,29,1,204.3,4,2,2,8,4-2-2,Promising Newcomers
17426,88,7,2375.15,2,5,5,12,2-5-5,Dormant Spenders
17428,4,16,4896.72,5,5,5,15,5-5-5,High-Value Regulars
17429,32,2,788.69,4,3,4,11,4-3-4,Loyal Mid-Tier
17430,1,3,412.9,5,4,3,12,5-4-3,Loyal Mid-Tier
17432,21,7,1205.93,4,5,4,13,4-5-4,High-Value Regulars
17433,21,1,221.95,4,2,2,8,4-2-2,Promising Newcomers
17435,47,1,215.85,3,2,2,7,3-2-2,Fading Customers
17436,229,2,122.4,1,3,1,5,1-3-1,Occasional Browsers
17437,165,1,310.44,2,2,2,6,2-2-2,Fading Customers
17438,80,3,626.86,2,4,4,10,2-4-4,Dormant Spenders
17439,291,1,70.2,1,2,1,4,1-2-1,Disengaged Low-Value
17441,368,1,280.75,1,2,2,5,1-2-2,Disengaged Low-Value
17442,17,8,2030.67,4,5,5,14,4-5-5,High-Value Regulars
17448,165,41,13810.1,2,5,5,12,2-5-5,Dormant Spenders
17449,23,6,2006.75,4,5,5,14,4-5-5,High-Value Regulars
17450,46,2,854.74,3,3,4,10,3-3-4,Loyal Mid-Tier
17454,98,6,876.76,2,5,4,11,2-5-4,Dormant Spenders
17456,1,2,832.87,5,3,4,12,5-3-4,Loyal Mid-Tier
17457,51,6,216.3,3,5,2,10,3-5-2,Occasional Browsers
17458,17,1,204.58,4,2,2,8,4-2-2,Promising Newcomers
17460,22,10,1108.34,4,5,4,13,4-5-4,High-Value Regulars
17463,196,2,588.15,1,3,4,8,1-3-4,Dormant Spenders
17464,158,2,183.88,2,3,2,7,2-3-2,Fading Customers
17465,61,7,2182.48,3,5,5,13,3-5-5,Loyal Mid-Tier
17467,31,1,42.9,4,2,1,7,4-2-1,Promising Newcomers
17468,11,1,57.8,5,2,1,8,5-2-1,Promising Newcomers
17469,36,12,2682.65,4,5,5,14,4-5-5,High-Value Regulars
17470,3,7,1188.22,5,5,4,14,5-5-4,High-Value Regulars
17471,110,1,321.65,2,2,3,7,2-2-3,Fading Customers
17472,264,1,207.81,1,2,2,5,1-2-2,Disengaged Low-Value
17473,44,2,476.2,3,3,3,9,3-3-3,Loyal Mid-Tier
17476,31,2,274.81,4,3,2,9,4-3-2,Occasional Browsers
17477,248,2,441.55,1,3,3,7,1-3-3,Occasional Browsers
17478,44,2,652.82,3,3,4,10,3-3-4,Loyal Mid-Tier
17479,268,1,329.86,1,2,3,6,1-2-3,Occasional Browsers
17480,80,1,325.41,2,2,3,7,2-2-3,Fading Customers
17482,123,2,588.99,2,3,4,9,2-3-4,Fading Customers
17483,50,1,67.44,3,2,1,6,3-2-1,Fading Customers
17484,212,2,123.47,1,3,1,5,1-3-1,Occasional Browsers
17487,364,1,140.6,1,2,1,4,1-2-1,Disengaged Low-Value
17488,277,1,336.5,1,2,3,6,1-2-3,Occasional Browsers
17490,24,2,587.28,4,3,4,11,4-3-4,Loyal Mid-Tier
17491,3,7,1064.9,5,5,4,14,5-5-4,High-Value Regulars
17492,114,2,327.6,2,3,3,8,2-3-3,Fading Customers
17493,21,1,100.91,4,2,1,7,4-2-1,Promising Newcomers
17494,137,1,34.8,2,2,1,5,2-2-1,Fading Customers
17495,26,1,206.46,4,2,2,8,4-2-2,Promising Newcomers
17496,199,3,960.49,1,4,4,9,1-4-4,Dormant Spenders
17497,26,2,60.0,4,3,1,8,4-3-1,Occasional Browsers
17499,197,1,353.46,1,2,3,6,1-2-3,Occasional Browsers
17504,16,9,2565.36,4,5,5,14,4-5-5,High-Value Regulars
17505,186,3,626.33,1,4,4,9,1-4-4,Dormant Spenders
17508,17,7,2620.91,4,5,5,14,4-5-5,High-Value Regulars
17510,56,1,178.36,3,2,2,7,3-2-2,Fading Customers
17511,3,25,3624.74,5,5,5,15,5-5-5,High-Value Regulars
17512,88,6,1407.15,2,5,5,12,2-5-5,Dormant Spenders
17513,115,1,50.4,2,2,1,5,2-2-1,Fading Customers
17514,305,1,304.85,1,2,2,5,1-2-2,Disengaged Low-Value
17515,30,5,451.86,4,4,3,11,4-4-3,Loyal Mid-Tier
17516,14,1,157.72,5,2,1,8,5-2-1,Promising Newcomers
17518,61,2,269.1,3,3,2,8,3-3-2,Fading Customers
17519,4,10,1702.25,5,5,5,15,5-5-5,High-Value Regulars
17521,30,2,470.4,4,3,3,10,4-3-3,Loyal Mid-Tier
17524,74,2,324.1,2,3,3,8,2-3-3,Fading Customers
17525,33,2,154.2,4,3,1,8,4-3-1,Occasional Browsers
17526,1,7,695.62,5,5,4,14,5-5-4,High-Value Regulars
17529,246,2,1025.95,1,3,4,8,1-3-4,Dormant Spenders
17530,1,3,582.7,5,4,4,13,5-4-4,High-Value Regulars
17531,163,2,738.14,2,3,4,9,2-3-4,Fading Customers
17532,21,1,65.34,4,2,1,7,4-2-1,Promising Newcomers
17533,70,1,34.8,3,2,1,6,3-2-1,Fading Customers
17534,87,4,1300.57,2,4,5,11,2-4-5,Dormant Spenders
17536,56,2,158.38,3,3,1,7,3-3-1,Fading Customers
17539,264,3,899.19,1,4,4,9,1-4-4,Dormant Spenders
17540,19,4,708.1,4,4,4,12,4-4-4,High-Value Regulars
17541,145,1,80.06,2,2,1,5,2-2-1,Fading Customers
17542,277,2,170.1,1,3,2,6,1-3-2,Occasional Browsers
17543,185,1,111.55,1,2,1,4,1-2-1,Disengaged Low-Value
17544,26,3,679.07,4,4,4,12,4-4-4,High-Value Regulars
17545,26,3,446.84,4,4,3,11,4-4-3,Loyal Mid-Tier
17547,11,2,497.25,5,3,3,11,5-3-3,Loyal Mid-Tier
17548,14,3,362.16,5,4,3,12,5-4-3,Loyal Mid-Tier
17550,33,6,1334.3,4,5,5,14,4-5-5,High-Value Regulars
17552,8,9,1712.74,5,5,5,15,5-5-5,High-Value Regulars
17555,61,3,557.48,3,4,3,10,3-4-3,Loyal Mid-Tier
17556,15,1,142.77,5,2,1,8,5-2-1,Promising Newcomers
17558,29,1,44.52,4,2,1,7,4-2-1,Promising Newcomers
17559,148,1,117.22,2,2,1,5,2-2-1,Fading Customers
17560,31,4,163.3,4,4,2,10,4-4-2,Occasional Browsers
17561,26,3,474.15,4,4,3,11,4-4-3,Loyal Mid-Tier
17563,214,2,379.63,1,3,3,7,1-3-3,Occasional Browsers
17565,222,1,115.38,1,2,1,4,1-2-1,Disengaged Low-Value
17567,8,2,820.3,5,3,4,12,5-3-4,Loyal Mid-Tier
17568,269,1,335.45,1,2,3,6,1-2-3,Occasional Browsers
17571,178,1,155.59,1,2,1,4,1-2-1,Disengaged Low-Value
17572,9,5,365.76,5,4,3,12,5-4-3,Loyal Mid-Tier
17575,303,1,20.4,1,2,1,4,1-2-1,Disengaged Low-Value
17576,1,22,3787.67,5,5,5,15,5-5-5,High-Value Regulars
17577,281,2,348.75,1,3,3,7,1-3-3,Occasional Browsers
17578,110,6,676.82,2,5,4,11,2-5-4,Dormant Spenders
17579,214,1,201.48,1,2,2,5,1-2-2,Disengaged Low-Value
17580,12,2,312.55,5,3,3,11,5-3-3,Loyal Mid-Tier
17581,8,20,5621.79,5,5,5,15,5-5-5,High-Value Regulars
17582,82,4,524.63,2,4,3,9,2-4-3,Occasional Browsers
17583,196,1,135.95,1,2,1,4,1-2-1,Disengaged Low-Value
17584,103,4,836.25,2,4,4,10,2-4-4,Dormant Spenders
17585,81,3,668.77,2,4,4,10,2-4-4,Dormant Spenders
17586,255,1,84.9,1,2,1,4,1-2-1,Disengaged Low-Value
17587,264,1,135.31,1,2,1,4,1-2-1,Disengaged Low-Value
17588,32,4,476.25,4,4,3,11,4-4-3,Loyal Mid-Tier
17589,21,14,8728.53,4,5,5,14,4-5-5,High-Value Regulars
17591,3,2,276.25,5,3,2,10,5-3-2,Occasional Browsers
17592,374,1,148.3,1,2,1,4,1-2-1,Disengaged Low-Value
17593,45,6,3049.11,3,5,5,13,3-5-5,Loyal Mid-Tier
17594,85,2,796.5,2,3,4,9,2-3-4,Fading Customers
17596,4,7,1166.78,5,5,4,14,5-5-4,High-Value Regulars
17597,54,4,990.13,3,4,4,11,3-4-4,Loyal Mid-Tier
17598,17,1,95.58,4,2,1,7,4-2-1,Promising Newcomers
17599,113,1,52.05,2,2,1,5,2-2-1,Fading Customers
17601,16,1,193.77,4,2,2,8,4-2-2,Promising Newcomers
17602,108,8,1730.3,2,5,5,12,2-5-5,Dormant Spenders
17603,253,3,982.18,1,4,4,9,1-4-4,Dormant Spenders
17604,58,4,586.88,3,4,4,11,3-4-4,Loyal Mid-Tier
17605,226,1,92.75,1,2,1,4,1-2-1,Disengaged Low-Value
17606,373,1,87.3,1,2,1,4,1-2-1,Disengaged Low-Value
17607,12,1,308.31,5,2,2,9,5-2-2,Promising Newcomers
17608,85,2,296.07,2,3,2,7,2-3-2,Fading Customers
17609,38,6,569.92,3,5,3,11,3-5-3,Loyal Mid-Tier
17610,176,5,1325.14,2,4,5,11,2-4-5,Dormant Spenders
17611,57,13,3805.58,3,5,5,13,3-5-5,Loyal Mid-Tier
17612,15,12,2682.99,5,5,5,15,5-5-5,High-Value Regulars
17615,23,3,270.2,4,4,2,10,4-4-2,Occasional Browsers
17617,194,1,338.69,1,2,3,6,1-2-3,Occasional Browsers
17618,19,8,2322.54,4,5,5,14,4-5-5,High-Value Regulars
17621,53,2,377.04,3,3,3,9,3-3-3,Loyal Mid-Tier
17622,233,2,608.67,1,3,4,8,1-3-4,Dormant Spenders
17623,45,6,1014.52,3,5,4,12,3-5-4,Loyal Mid-Tier
17624,73,2,647.05,2,3,4,9,2-3-4,Fading Customers
17625,82,4,3266.24,2,4,5,11,2-4-5,Dormant Spenders
17626,238,1,234.1,1,2,2,5,1-2-2,Disengaged Low-Value
17627,114,1,67.3,2,2,1,5,2-2-1,Fading Customers
17629,24,2,427.95,4,3,3,10,4-3-3,Loyal Mid-Tier
17631,10,4,438.96,5,4,3,12,5-4-3,Loyal Mid-Tier
17633,16,2,364.6,4,3,3,10,4-3-3,Loyal Mid-Tier
17635,60,3,1023.6,3,4,4,11,3-4-4,Loyal Mid-Tier
17639,23,5,399.72,4,4,3,11,4-4-3,Loyal Mid-Tier
17640,15,5,703.98,5,4,4,13,5-4-4,High-Value Regulars
17642,65,3,869.96,3,4,4,11,3-4-4,Loyal Mid-Tier
17643,9,2,348.15,5,3,3,11,5-3-3,Loyal Mid-Tier
17644,30,9,2426.07,4,5,5,14,4-5-5,High-Value Regulars
17646,1,10,1767.98,5,5,5,15,5-5-5,High-Value Regulars
17647,305,2,47.7,1,3,1,5,1-3-1,Occasional Browsers
17648,21,1,344.37,4,2,3,9,4-2-3,Promising Newcomers
17649,105,2,605.0,2,3,4,9,2-3-4,Fading Customers
17651,134,6,1324.72,2,5,5,12,2-5-5,Dormant Spenders
17655,2,3,329.74,5,4,3,12,5-4-3,Loyal Mid-Tier
17657,66,1,126.0,3,2,1,6,3-2-1,Fading Customers
17659,8,3,670.68,5,4,4,13,5-4-4,High-Value Regulars
17660,373,1,145.02,1,2,1,4,1-2-1,Disengaged Low-Value
17662,297,2,199.92,1,3,2,6,1-3-2,Occasional Browsers
17663,53,9,1978.61,3,5,5,13,3-5-5,Loyal Mid-Tier
17664,110,2,522.44,2,3,3,8,2-3-3,Fading Customers
17665,129,1,260.7,2,2,2,6,2-2-2,Fading Customers
17666,113,3,123.3,2,4,1,7,2-4-1,Occasional Browsers
17667,71,4,1417.45,3,4,5,12,3-4-5,Loyal Mid-Tier
17669,98,3,825.69,2,4,4,10,2-4-4,Dormant Spenders
17671,1,2,645.4,5,3,4,12,5-3-4,Loyal Mid-Tier
17672,53,4,1299.39,3,4,5,12,3-4-5,Loyal Mid-Tier
17673,11,6,1817.84,5,5,5,15,5-5-5,High-Value Regulars
17674,4,1,45.78,5,2,1,8,5-2-1,Promising Newcomers
17675,3,34,4598.82,5,5,5,15,5-5-5,High-Value Regulars
17676,2,5,1268.8,5,4,5,14,5-4-5,High-Value Regulars
17677,4,22,3836.34,5,5,5,15,5-5-5,High-Value Regulars
17678,239,1,183.9,1,2,2,5,1-2-2,Disengaged Low-Value
17679,157,5,789.36,2,4,4,10,2-4-4,Dormant Spenders
17680,19,2,153.3,4,3,1,8,4-3-1,Occasional Browsers
17681,318,1,105.0,1,2,1,4,1-2-1,Disengaged Low-Value
17682,4,6,1784.8,5,5,5,15,5-5-5,High-Value Regulars
17683,21,3,552.39,4,4,3,11,4-4-3,Loyal Mid-Tier
17685,8,6,871.9,5,5,4,14,5-5-4,High-Value Regulars
17686,59,2,2050.65,3,3,5,11,3-3-5,Loyal Mid-Tier
17687,56,1,381.68,3,2,3,8,3-2-3,Fading Customers
17688,29,1,256.5,4,2,2,8,4-2-2,Promising Newcomers
17689,24,2,310.78,4,3,2,9,4-3-2,Occasional Browsers
17690,2,8,1523.9,5,5,5,15,5-5-5,High-Value Regulars
17691,4,3,389.85,5,4,3,12,5-4-3,Loyal Mid-Tier
17692,32,8,1858.69,4,5,5,14,4-5-5,High-Value Regulars
17694,147,2,718.47,2,3,4,9,2-3-4,Fading Customers
17695,30,3,188.1,4,4,2,10,4-4-2,Occasional Browsers
17696,18,19,3191.24,4,5,5,14,4-5-5,High-Value Regulars
17699,112,2,266.05,2,3,2,7,2-3-2,Fading Customers
17700,17,10,2850.62,4,5,5,14,4-5-5,High-Value Regulars
17702,19,2,1088.12,4,3,4,11,4-3-4,Loyal Mid-Tier
17703,54,1,272.7,3,2,2,7,3-2-2,Fading Customers
17705,91,2,187.7,2,3,2,7,2-3-2,Fading Customers
17706,2,17,5504.6,5,5,5,15,5-5-5,High-Value Regulars
17707,12,6,194.7,5,5,2,12,5-5-2,Occasional Browsers
17708,38,2,569.85,3,3,3,9,3-3-3,Loyal Mid-Tier
17709,106,4,367.36,2,4,3,9,2-4-3,Occasional Browsers
17710,59,1,200.36,3,2,2,7,3-2-2,Fading Customers
17713,18,4,1049.04,4,4,4,12,4-4-4,High-Value Regulars
17714,60,4,904.17,3,4,4,11,3-4-4,Loyal Mid-Tier
17716,32,11,4980.77,4,5,5,14,4-5-5,High-Value Regulars
17717,57,1,261.62,3,2,2,7,3-2-2,Fading Customers
17718,280,1,247.63,1,2,2,5,1-2-2,Disengaged Low-Value
17720,15,6,905.15,5,5,4,14,5-5-4,High-Value Regulars
17721,295,1,189.61,1,2,2,5,1-2-2,Disengaged Low-Value
17722,2,2,1467.77,5,3,5,13,5-3-5,Loyal Mid-Tier
17726,31,7,993.91,4,5,4,13,4-5-4,High-Value Regulars
17728,40,2,1132.25,3,3,4,10,3-3-4,Loyal Mid-Tier
17729,232,1,421.7,1,2,3,6,1-2-3,Occasional Browsers
17730,18,6,895.06,4,5,4,13,4-5-4,High-Value Regulars
17731,257,2,421.18,1,3,3,7,1-3-3,Occasional Browsers
17732,8,8,1661.97,5,5,5,15,5-5-5,High-Value Regulars
17734,161,3,574.59,2,4,3,9,2-4-3,Occasional Browsers
17735,3,8,3093.02,5,5,5,15,5-5-5,High-Value Regulars
17738,31,9,1997.41,4,5,5,14,4-5-5,High-Value Regulars
17739,10,11,984.9,5,5,4,14,5-5-4,High-Value Regulars
17740,277,2,110.7,1,3,1,5,1-3-1,Occasional Browsers
17741,42,2,69.9,3,3,1,7,3-3-1,Fading Customers
17742,64,9,711.7,3,5,4,12,3-5-4,Loyal Mid-Tier
17744,16,1,164.94,4,2,2,8,4-2-2,Promising Newcomers
17745,113,2,267.09,2,3,2,7,2-3-2,Fading Customers
17746,107,3,361.52,2,4,3,9,2-4-3,Occasional Browsers
17748,163,1,204.65,2,2,2,6,2-2-2,Fading Customers
17749,182,1,263.76,1,2,2,5,1-2-2,Disengaged Low-Value
17751,57,1,122.69,3,2,1,6,3-2-1,Fading Customers
17753,100,4,220.56,2,4,2,8,2-4-2,Occasional Browsers
17754,122,6,917.73,2,5,4,11,2-5-4,Dormant Spenders
17756,11,3,627.24,5,4,4,13,5-4-4,High-Value Regulars
17757,4,28,2808.73,5,5,5,15,5-5-5,High-Value Regulars
17758,63,4,1200.96,3,4,4,11,3-4-4,Loyal Mid-Tier
17759,29,2,344.36,4,3,3,10,4-3-3,Loyal Mid-Tier
17760,9,5,379.38,5,4,3,12,5-4-3,Loyal Mid-Tier
17762,92,1,117.15,2,2,1,5,2-2-1,Fading Customers
17763,289,3,61.2,1,4,1,6,1-4-1,Occasional Browsers
17764,38,3,511.11,3,4,3,10,3-4-3,Loyal Mid-Tier
17765,84,1,99.47,2,2,1,5,2-2-1,Fading Customers
17766,17,2,265.81,4,3,2,9,4-3-2,Occasional Browsers
17767,46,1,141.85,3,2,1,6,3-2-1,Fading Customers
17768,23,3,725.88,4,4,4,12,4-4-4,High-Value Regulars
17769,19,7,2119.85,4,5,5,14,4-5-5,High-Value Regulars
17771,72,2,87.8,2,3,1,6,2-3-1,Fading Customers
17772,28,1,142.15,4,2,1,7,4-2-1,Promising Newcomers
17773,150,2,469.57,2,3,3,8,2-3-3,Fading Customers
17774,33,5,1572.63,4,4,5,13,4-4-5,High-Value Regulars
17776,22,2,266.66,4,3,2,9,4-3-2,Occasional Browsers
17778,297,1,72.9,1,2,1,4,1-2-1,Disengaged Low-Value
17780,303,3,294.96,1,4,2,7,1-4-2,Occasional Browsers
17782,18,2,483.34,4,3,3,10,4-3-3,Loyal Mid-Tier
17783,148,1,82.99,2,2,1,5,2-2-1,Fading Customers
17784,186,1,84.99,1,2,1,4,1-2-1,Disengaged Low-Value
17785,81,2,178.49,2,3,2,7,2-3-2,Fading Customers
17787,7,1,490.23,5,2,3,10,5-2-3,Promising Newcomers
17789,297,1,154.25,1,2,1,4,1-2-1,Disengaged Low-Value
17790,14,6,567.11,5,5,3,13,5-5-3,Loyal Mid-Tier
17792,103,2,300.8,2,3,2,7,2-3-2,Fading Customers
17794,322,2,102.3,1,3,1,5,1-3-1,Occasional Browsers
17796,5,4,527.39,5,4,3,12,5-4-3,Loyal Mid-Tier
17797,31,5,958.89,4,4,4,12,4-4-4,High-Value Regulars
17798,217,1,178.07,1,2,2,5,1-2-2,Disengaged Low-Value
17799,25,9,2736.57,4,5,5,14,4-5-5,High-Value Regulars
17801,87,3,726.35,2,4,4,10,2-4-4,Dormant Spenders
17802,8,8,2736.86,5,5,5,15,5-5-5,High-Value Regulars
17803,28,1,171.91,4,2,2,8,4-2-2,Promising Newcomers
17804,12,3,333.89,5,4,3,12,5-4-3,Loyal Mid-Tier
17807,31,3,379.37,4,4,3,11,4-4-3,Loyal Mid-Tier
17808,184,3,159.95,1,4,1,6,1-4-1,Occasional Browsers
17809,7,6,296.55,5,5,2,12,5-5-2,Occasional Browsers
17810,304,2,283.66,1,3,2,6,1-3-2,Occasional Browsers
17811,10,8,1435.68,5,5,5,15,5-5-5,High-Value Regulars
17812,4,4,343.08,5,4,3,12,5-4-3,Loyal Mid-Tier
17814,11,2,1252.15,5,3,5,13,5-3-5,Loyal Mid-Tier
17815,29,1,159.6,4,2,1,7,4-2-1,Promising Newcomers
17816,1,3,75.76,5,4,1,10,5-4-1,Occasional Browsers
17817,14,3,384.02,5,4,3,12,5-4-3,Loyal Mid-Tier
17818,373,1,124.78,1,2,1,4,1-2-1,Disengaged Low-Value
17819,7,5,315.19,5,4,3,12,5-4-3,Loyal Mid-Tier
17820,10,1,106.24,5,2,1,8,5-2-1,Promising Newcomers
17822,56,5,969.39,3,4,4,11,3-4-4,Loyal Mid-Tier
17823,57,2,380.45,3,3,3,9,3-3-3,Loyal Mid-Tier
17825,234,4,404.36,1,4,3,8,1-4-3,Occasional Browsers
17826,10,1,125.39,5,2,1,8,5-2-1,Promising Newcomers
17827,257,1,382.54,1,2,3,6,1-2-3,Occasional Browsers
17829,60,3,2204.08,3,4,5,12,3-4-5,Loyal Mid-Tier
17833,359,1,320.56,1,2,3,6,1-2-3,Occasional Browsers
17834,50,2,329.17,3,3,3,9,3-3-3,Loyal Mid-Tier
17838,1,8,1886.21,5,5,5,15,5-5-5,High-Value Regulars
17840,79,1,165.95,2,2,2,6,2-2-2,Fading Customers
17841,1,89,19551.04,5,5,5,15,5-5-5,High-Value Regulars
17842,238,1,228.15,1,2,2,5,1-2-2,Disengaged Low-Value
17843,47,1,114.92,3,2,1,6,3-2-1,Fading Customers
17845,191,4,461.35,1,4,3,8,1-4-3,Occasional Browsers
17847,151,2,36.37,2,3,1,6,2-3-1,Fading Customers
17848,53,15,577.28,3,5,3,11,3-5-3,Loyal Mid-Tier
17849,116,3,154.16,2,4,1,7,2-4-1,Occasional Browsers
17850,8,155,41257.56,5,5,5,15,5-5-5,High-Value Regulars
17851,58,6,1268.35,3,5,5,13,3-5-5,Loyal Mid-Tier
17852,24,3,456.92,4,4,3,11,4-4-3,Loyal Mid-Tier
17853,43,3,1124.73,3,4,4,11,3-4-4,Loyal Mid-Tier
17854,98,4,583.67,2,4,4,10,2-4-4,Dormant Spenders
17855,8,1,199.02,5,2,2,9,5-2-2,Promising Newcomers
17858,5,12,1255.27,5,5,5,15,5-5-5,High-Value Regulars
17860,4,4,571.7,5,4,3,12,5-4-3,Loyal Mid-Tier
17861,21,10,1928.57,4,5,5,14,4-5-5,High-Value Regulars
17862,21,3,418.09,4,4,3,11,4-4-3,Loyal Mid-Tier
17863,5,7,1517.82,5,5,5,15,5-5-5,High-Value Regulars
17864,21,2,258.24,4,3,2,9,4-3-2,Occasional Browsers
17865,11,25,8191.14,5,5,5,15,5-5-5,High-Value Regulars
17866,120,2,144.0,2,3,1,6,2-3-1,Fading Customers
17867,46,6,168.45,3,5,2,10,3-5-2,Occasional Browsers
17868,22,1,207.25,4,2,2,8,4-2-2,Promising Newcomers
17869,4,3,271.05,5,4,2,11,5-4-2,Occasional Browsers
17871,33,4,522.09,4,4,3,11,4-4-3,Loyal Mid-Tier
17872,17,1,160.27,4,2,1,7,4-2-1,Promising Newcomers
17873,9,11,1393.9,5,5,5,15,5-5-5,High-Value Regulars
17875,324,1,167.1,1,2,2,5,1-2-2,Disengaged Low-Value
17878,31,2,608.16,4,3,4,11,4-3-4,Loyal Mid-Tier
17880,275,2,321.0,1,3,3,7,1-3-3,Occasional Browsers
17882,15,2,230.26,5,3,2,10,5-3-2,Occasional Browsers
17883,175,3,175.78,2,4,2,8,2-4-2,Occasional Browsers
17884,4,17,1854.37,5,5,5,15,5-5-5,High-Value Regulars
17886,73,3,212.68,2,4,2,8,2-4-2,Occasional Browsers
17888,10,14,645.22,5,5,4,14,5-5-4,High-Value Regulars
17889,10,5,495.95,5,4,3,12,5-4-3,Loyal Mid-Tier
17894,2,10,1204.74,5,5,4,14,5-5-4,High-Value Regulars
17897,3,8,1022.73,5,5,4,14,5-5-4,High-Value Regulars
17898,88,2,68.77,2,3,1,6,2-3-1,Fading Customers
17901,157,1,30.0,2,2,1,5,2-2-1,Fading Customers
17902,182,1,108.04,1,2,1,4,1-2-1,Disengaged Low-Value
17903,30,1,331.74,4,2,3,9,4-2-3,Promising Newcomers
17905,9,10,583.45,5,5,4,14,5-5-4,High-Value Regulars
17907,276,1,80.08,1,2,1,4,1-2-1,Disengaged Low-Value
17908,9,5,902.03,5,4,4,13,5-4-4,High-Value Regulars
17909,373,1,77.4,1,2,1,4,1-2-1,Disengaged Low-Value
17910,362,1,245.8,1,2,2,5,1-2-2,Disengaged Low-Value
17912,11,1,64.49,5,2,1,8,5-2-1,Promising Newcomers
17913,36,12,2631.55,4,5,5,14,4-5-5,High-Value Regulars
17915,187,1,163.85,1,2,2,5,1-2-2,Disengaged Low-Value
17916,264,2,22.99,1,3,1,5,1-3-1,Occasional Browsers
17918,136,3,172.23,2,4,2,8,2-4-2,Occasional Browsers
17919,74,1,162.72,2,2,2,6,2-2-2,Fading Customers
17920,4,38,7546.59,5,5,5,15,5-5-5,High-Value Regulars
17921,15,6,1280.23,5,5,5,15,5-5-5,High-Value Regulars
17922,179,1,92.9,1,2,1,4,1-2-1,Disengaged Low-Value
17926,80,3,372.6,2,4,3,9,2-4-3,Occasional Browsers
